eco,name,urlName,pgn,mdx
D75,Neo-Grünfeld Defense: Delayed Exchange Variation,neo-grunfeld-defense-delayed-exchange-variation,1. d4 Nf6 2. Nf3 g6 3. c4 Bg7 4. g3 O-O 5. Bg2 d5 6. cxd5 Nxd5 7. O-O c5 8. dxc5,
D76,Neo-Grünfeld Defense: Delayed Exchange Variation,neo-grunfeld-defense-delayed-exchange-variation,1. d4 Nf6 2. c4 g6 3. Nf3 Bg7 4. g3 O-O 5. Bg2 d5 6. cxd5 Nxd5 7. O-O Nb6,
D77,Neo-Grünfeld Defense: Classical Variation,neo-grunfeld-defense-classical-variation,1. d4 Nf6 2. Nf3 g6 3. g3 Bg7 4. Bg2 O-O 5. O-O d5 6. c4,
D77,"Neo-Grünfeld Defense: Classical Variation, Modern Defense",neo-grunfeld-defense-classical-variation-modern-defense,1. d4 Nf6 2. Nf3 g6 3. g3 Bg7 4. Bg2 O-O 5. O-O d5 6. c4 dxc4,
D77,"Neo-Grünfeld Defense: Classical Variation, Polgar Variation",neo-grunfeld-defense-classical-variation-polgar-variation,1. d4 Nf6 2. Nf3 g6 3. g3 Bg7 4. Bg2 O-O 5. O-O d5 6. c4 Nc6,
D78,"Neo-Grünfeld Defense: Classical Variation, Original Defense",neo-grunfeld-defense-classical-variation-original-defense,1. d4 Nf6 2. c4 g6 3. Nf3 Bg7 4. g3 O-O 5. Bg2 c6 6. O-O d5,
D79,Neo-Grünfeld Defense: Ultra-Delayed Exchange Variation,neo-grunfeld-defense-ultra-delayed-exchange-variation,1. d4 Nf6 2. c4 g6 3. Nf3 Bg7 4. g3 O-O 5. Bg2 c6 6. O-O d5 7. cxd5 cxd5,
D80,Grünfeld Defense,grunfeld-defense,1. d4 Nf6 2. c4 g6 3. Nc3 d5,
D80,Grünfeld Defense: Gibbon Gambit,grunfeld-defense-gibbon-gambit,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. g4,
D80,Grünfeld Defense: Lundin Variation,grunfeld-defense-lundin-variation,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bg5 Ne4 5. Nxe4 dxe4 6. Qd2 c5,
D80,Grünfeld Defense: Lutikov Variation,grunfeld-defense-lutikov-variation,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. f3,
D80,"Grünfeld Defense: Lutikov Variation, Murrey Attack",grunfeld-defense-lutikov-variation-murrey-attack,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. f3 c5 5. cxd5 Nxd5 6. Na4,
D80,Grünfeld Defense: Stockholm Variation,grunfeld-defense-stockholm-variation,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bg5,
D80,Grünfeld Defense: Zaitsev Gambit,grunfeld-defense-zaitsev-gambit,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. h4,
D81,"Grünfeld Defense: Russian Variation, Accelerated Variation",grunfeld-defense-russian-variation-accelerated-variation,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Qb3,
D82,Grünfeld Defense: Brinckmann Attack,grunfeld-defense-brinckmann-attack,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bf4,
D83,"Grünfeld Defense: Brinckmann Attack, Grünfeld Gambit",grunfeld-defense-brinckmann-attack-grunfeld-gambit,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bf4 Bg7 5. e3 O-O,
D83,"Grünfeld Defense: Brinckmann Attack, Grünfeld Gambit, Botvinnik Variation",grunfeld-defense-brinckmann-attack-grunfeld-gambit-botvinnik-variation,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bf4 Bg7 5. e3 O-O 6. Rc1 c5 7. dxc5 Be6,
D83,"Grünfeld Defense: Brinckmann Attack, Grünfeld Gambit, Capablanca Variation",grunfeld-defense-brinckmann-attack-grunfeld-gambit-capablanca-variation,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bf4 Bg7 5. e3 O-O 6. Rc1,
D83,"Grünfeld Defense: Brinckmann Attack, Reshevsky Gambit",grunfeld-defense-brinckmann-attack-reshevsky-gambit,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bf4 Bg7 5. Rc1 O-O 6. e3 c5 7. dxc5 Qa5,
D84,"Grünfeld Defense: Brinckmann Attack, Grünfeld Gambit Accepted",grunfeld-defense-brinckmann-attack-grunfeld-gambit-accepted,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Bf4 Bg7 5. e3 O-O 6. cxd5 Nxd5 7. Nxd5 Qxd5 8. Bxc7,
D85,Grünfeld Defense: Exchange Variation,grunfeld-defense-exchange-variation,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5,
D85,"Grünfeld Defense: Exchange Variation, Modern Exchange Variation",grunfeld-defense-exchange-variation-modern-exchange-variation,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Nf3,
D85,"Grünfeld Defense: Exchange Variation, Modern Exchange Variation",grunfeld-defense-exchange-variation-modern-exchange-variation,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Nf3 c5,
D85,"Grünfeld Defense: Exchange Variation, Modern Exchange Variation",grunfeld-defense-exchange-variation-modern-exchange-variation,1. d4 Nf6 2. Nf3 g6 3. c4 Bg7 4. Nc3 d5 5. cxd5 Nxd5 6. e4 Nxc3 7. bxc3 c5 8. Rb1,
D85,"Grünfeld Defense: Exchange Variation, Modern Exchange Variation, Kramnik's Line",grunfeld-defense-exchange-variation-modern-exchange-variation-kramniks-line,1. d4 Nf6 2. Nf3 g6 3. c4 Bg7 4. Nc3 d5 5. cxd5 Nxd5 6. e4 Nxc3 7. bxc3 c5 8. h3,
D85,"Grünfeld Defense: Exchange Variation, Modern Exchange Variation, Pawn Grab Line",grunfeld-defense-exchange-variation-modern-exchange-variation-pawn-grab-line,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Nf3 c5 8. Rb1 O-O 9. Be2 Nc6 10. d5 Bxc3+,
D85,"Grünfeld Defense: Exchange Variation, Nadanian Attack",grunfeld-defense-exchange-variation-nadanian-attack,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. Na4,
D86,"Grünfeld Defense: Exchange Variation, Classical Variation",grunfeld-defense-exchange-variation-classical-variation,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Bc4,
D86,"Grünfeld Defense: Exchange Variation, Larsen Variation",grunfeld-defense-exchange-variation-larsen-variation,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Bc4 O-O 8. Ne2 Qd7,
D86,"Grünfeld Defense: Exchange Variation, Larsen Variation",grunfeld-defense-exchange-variation-larsen-variation,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Bc4 O-O 8. Ne2 Qd7 9. O-O b6,
D86,"Grünfeld Defense: Exchange Variation, Simagin's Improved Variation",grunfeld-defense-exchange-variation-simagins-improved-variation,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Bc4 O-O 8. Ne2 Nc6,
D86,"Grünfeld Defense: Exchange Variation, Simagin's Lesser Variation",grunfeld-defense-exchange-variation-simagins-lesser-variation,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Bc4 O-O 8. Ne2 b6,
D87,"Grünfeld Defense: Exchange Variation, Seville Variation",grunfeld-defense-exchange-variation-seville-variation,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Bc4 c5 8. Ne2 Nc6 9. Be3 O-O 10. O-O Bg4 11. f3 Na5 12. Bxf7+,
D87,"Grünfeld Defense: Exchange Variation, Spassky Variation",grunfeld-defense-exchange-variation-spassky-variation,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Bc4 c5 8. Ne2 O-O,
D88,"Grünfeld Defense: Exchange Variation, Spassky Variation",grunfeld-defense-exchange-variation-spassky-variation,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Bc4 c5 8. Ne2 Nc6 9. Be3 O-O 10. O-O cxd4 11. cxd4,
D89,"Grünfeld Defense: Exchange Variation, Sokolsky Variation",grunfeld-defense-exchange-variation-sokolsky-variation,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Bc4 c5 8. Ne2 O-O 9. O-O Nc6 10. Be3 Bg4 11. f3 Na5 12. Bd3 cxd4 13. cxd4 Be6 14. d5,
D89,"Grünfeld Defense: Exchange Variation, Spassky Variation",grunfeld-defense-exchange-variation-spassky-variation,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Bc4 c5 8. Ne2 Nc6 9. Be3 O-O 10. O-O Bg4 11. f3 Na5 12. Bd3 cxd4 13. cxd4 Be6,
D90,Grünfeld Defense: Flohr Variation,grunfeld-defense-flohr-variation,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Nf3 Bg7 5. Qa4+,
D90,Grünfeld Defense: Three Knights Variation,grunfeld-defense-three-knights-variation,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Nf3,
D90,Grünfeld Defense: Three Knights Variation,grunfeld-defense-three-knights-variation,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Nf3 Bg7,
D91,"Grünfeld Defense: Three Knights Variation, Petrosian System",grunfeld-defense-three-knights-variation-petrosian-system,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Nf3 Bg7 5. Bg5,
D92,"Grünfeld Defense: Three Knights Variation, Hungarian Attack",grunfeld-defense-three-knights-variation-hungarian-attack,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Nf3 Bg7 5. Bf4,
D93,"Grünfeld Defense: Three Knights Variation, Hungarian Variation",grunfeld-defense-three-knights-variation-hungarian-variation,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Nf3 Bg7 5. Bf4 O-O 6. e3,
D94,Grünfeld Defense: Flohr Defense,grunfeld-defense-flohr-defense,1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 g6 5. Nf3 Bg7 6. Bd3 O-O 7. O-O Bf5,
D94,Grünfeld Defense: Makogonov Variation,grunfeld-defense-makogonov-variation,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Nf3 Bg7 5. e3 O-O 6. b4,
D94,Grünfeld Defense: Opocensky Variation,grunfeld-defense-opocensky-variation,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Nf3 Bg7 5. e3 O-O 6. Bd2,
D94,Grünfeld Defense: Smyslov Defense,grunfeld-defense-smyslov-defense,1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 g6 5. Nf3 Bg7 6. Bd3 O-O 7. O-O Bg4,
D94,"Grünfeld Defense: Three Knights Variation, Burille Variation",grunfeld-defense-three-knights-variation-burille-variation,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Nf3 Bg7 5. e3,
D94,"Grünfeld Defense: Three Knights Variation, Paris Variation",grunfeld-defense-three-knights-variation-paris-variation,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Nf3 Bg7 5. e3 O-O 6. Bd3,
D95,Grünfeld Defense: Botvinnik Variation,grunfeld-defense-botvinnik-variation,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Nf3 Bg7 5. e3 O-O 6. Qb3 e6,
D95,Grünfeld Defense: Pachman Variation,grunfeld-defense-pachman-variation,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. e3 Bg7 5. Qb3 dxc4 6. Bxc4 O-O 7. Nf3 Nbd7 8. Ng5,
D95,"Grünfeld Defense: Three Knights Variation, Vienna Variation",grunfeld-defense-three-knights-variation-vienna-variation,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Nf3 Bg7 5. e3 O-O 6. Qb3,
D96,Grünfeld Defense: Russian Variation,grunfeld-defense-russian-variation,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Nf3 Bg7 5. Qb3,
D97,Grünfeld Defense: Russian Variation,grunfeld-defense-russian-variation,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Nf3 Bg7 5. Qb3 dxc4 6. Qxc4 O-O 7. e4,
D97,"Grünfeld Defense: Russian Variation, Byrne Variation",grunfeld-defense-russian-variation-byrne-variation,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Nf3 Bg7 5. Qb3 dxc4 6. Qxc4 O-O 7. e4 Nc6,
D97,"Grünfeld Defense: Russian Variation, Hungarian Variation",grunfeld-defense-russian-variation-hungarian-variation,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Nf3 Bg7 5. Qb3 dxc4 6. Qxc4 O-O 7. e4 a6,
D97,"Grünfeld Defense: Russian Variation, Levenfish Variation",grunfeld-defense-russian-variation-levenfish-variation,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Nf3 Bg7 5. Qb3 dxc4 6. Qxc4 O-O 7. e4 b6,
D97,"Grünfeld Defense: Russian Variation, Prins Variation",grunfeld-defense-russian-variation-prins-variation,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Nf3 Bg7 5. Qb3 dxc4 6. Qxc4 O-O 7. e4 Na6,
D97,"Grünfeld Defense: Russian Variation, Szabo Variation",grunfeld-defense-russian-variation-szabo-variation,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Nf3 Bg7 5. Qb3 dxc4 6. Qxc4 O-O 7. e4 c6,
D98,"Grünfeld Defense: Russian Variation, Keres Variation",grunfeld-defense-russian-variation-keres-variation,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Nf3 Bg7 5. Qb3 dxc4 6. Qxc4 O-O 7. e4 Bg4 8. Be3 Nfd7 9. Be2 Nb6 10. Qd3 Nc6 11. O-O-O,
D98,"Grünfeld Defense: Russian Variation, Smyslov Variation",grunfeld-defense-russian-variation-smyslov-variation,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Nf3 Bg7 5. Qb3 dxc4 6. Qxc4 O-O 7. e4 Bg4,
D99,"Grünfeld Defense: Russian Variation, Smyslov Variation",grunfeld-defense-russian-variation-smyslov-variation,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Nf3 Bg7 5. Qb3 dxc4 6. Qxc4 O-O 7. e4 Bg4 8. Be3 Nfd7 9. Qb3,
D99,"Grünfeld Defense: Russian Variation, Yugoslav Variation",grunfeld-defense-russian-variation-yugoslav-variation,1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Nf3 Bg7 5. Qb3 dxc4 6. Qxc4 O-O 7. e4 Bg4 8. Be3 Nfd7 9. Qb3 c5,
E00,Catalan Opening,catalan-opening,1. d4 Nf6 2. c4 e6 3. g3,
E00,Catalan Opening,catalan-opening,1. d4 Nf6 2. c4 e6 3. g3 d5,
E00,Catalan Opening: Hungarian Gambit,catalan-opening-hungarian-gambit,1. d4 Nf6 2. c4 e6 3. g3 e5,
E00,Indian Defense,indian-defense,1. d4 Nf6 2. c4 e6 3. Qb3,
E00,Indian Defense: Devin Gambit,indian-defense-devin-gambit,1. d4 Nf6 2. c4 e6 3. g4,
E00,Indian Defense: Seirawan Attack,indian-defense-seirawan-attack,1. d4 Nf6 2. c4 e6 3. Bg5,
E01,Catalan Opening: Closed,catalan-opening-closed,1. d4 Nf6 2. c4 e6 3. g3 d5 4. Bg2,
E02,Catalan Opening: Open Defense,catalan-opening-open-defense,1. d4 Nf6 2. c4 e6 3. g3 d5 4. Bg2 dxc4,
E03,Catalan Opening: Open Defense,catalan-opening-open-defense,1. d4 Nf6 2. c4 e6 3. g3 d5 4. Bg2 dxc4 5. Qa4+ Nbd7 6. Qxc4,
E03,"Catalan Opening: Open Defense, Alekhine Variation",catalan-opening-open-defense-alekhine-variation,1. d4 Nf6 2. c4 e6 3. g3 d5 4. Bg2 dxc4 5. Qa4+ Nbd7 6. Qxc4 a6 7. Qc2,
E04,Catalan Opening: Open Defense,catalan-opening-open-defense,1. d4 Nf6 2. c4 e6 3. g3 d5 4. Bg2 dxc4 5. Nf3,
E04,Catalan Opening: Open Defense,catalan-opening-open-defense,1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. g3 c6 5. Bg2 dxc4,
E04,"Catalan Opening: Open Defense, Modern Sharp Variation",catalan-opening-open-defense-modern-sharp-variation,1. d4 Nf6 2. c4 e6 3. g3 d5 4. Bg2 dxc4 5. Nf3 Nc6 6. Qa4 Bb4+,
E05,"Catalan Opening: Open Defense, Classical Line",catalan-opening-open-defense-classical-line,1. d4 Nf6 2. c4 e6 3. g3 d5 4. Bg2 dxc4 5. Nf3 Be7,
E05,"Catalan Opening: Open Defense, Classical Line",catalan-opening-open-defense-classical-line,1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. g3 Be7 5. Bg2 O-O 6. O-O dxc4,
E06,Catalan Opening: Closed,catalan-opening-closed,1. d4 Nf6 2. c4 e6 3. g3 d5 4. Bg2 Be7 5. Nf3,
E06,Catalan Opening: Closed,catalan-opening-closed,1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. g3 Bb4+ 5. Bd2 Be7 6. Bg2 O-O 7. O-O c6 8. Bf4 b6,
E06,Catalan Opening: Closed,catalan-opening-closed,1. d4 Nf6 2. c4 e6 3. g3 d5 4. Bg2 Be7 5. Nf3 O-O 6. O-O c6 7. Qc2 b6 8. Nbd2 Bb7 9. e4 Na6,
E07,Catalan Opening: Closed,catalan-opening-closed,1. d4 Nf6 2. c4 e6 3. g3 d5 4. Bg2 Be7 5. Nf3 O-O 6. O-O Nbd7,
E07,"Catalan Opening: Closed, Botvinnik Variation",catalan-opening-closed-botvinnik-variation,1. d4 Nf6 2. c4 e6 3. g3 d5 4. Bg2 Be7 5. Nf3 O-O 6. O-O Nbd7 7. Nc3 c6 8. Qd3,
E08,Catalan Opening: Closed,catalan-opening-closed,1. d4 Nf6 2. c4 e6 3. g3 d5 4. Bg2 Be7 5. Nf3 O-O 6. O-O Nbd7 7. Qc2,
E08,Catalan Opening: Closed,catalan-opening-closed,1. d4 Nf6 2. c4 e6 3. g3 d5 4. Bg2 Be7 5. Nf3 O-O 6. O-O Nbd7 7. Qc2 c6 8. b3,
E08,Catalan Opening: Closed,catalan-opening-closed,1. d4 Nf6 2. c4 e6 3. g3 d5 4. Bg2 Be7 5. Nf3 O-O 6. O-O Nbd7 7. Qc2 c6 8. b3 b6,
E08,Catalan Opening: Closed,catalan-opening-closed,1. d4 Nf6 2. c4 e6 3. g3 d5 4. Bg2 Be7 5. Nf3 O-O 6. O-O c6 7. Qc2 b6 8. Rd1 Nbd7 9. Bf4,
E08,Catalan Opening: Closed,catalan-opening-closed,1. d4 Nf6 2. c4 e6 3. g3 d5 4. Bg2 Be7 5. Nf3 O-O 6. O-O Nbd7 7. Qc2 c6 8. Bf4 b6 9. Nbd2 Bb7 10. e4,
E08,"Catalan Opening: Closed, Spassky Gambit",catalan-opening-closed-spassky-gambit,1. d4 Nf6 2. c4 e6 3. g3 Be7 4. Bg2 d5 5. Nf3 O-O 6. O-O Nbd7 7. Qc2 c6 8. b3 b6 9. Rd1 Bb7 10. Nc3 b5,
E08,"Catalan Opening: Closed, Zagoryansky Variation",catalan-opening-closed-zagoryansky-variation,1. d4 e6 2. c4 Nf6 3. Nf3 d5 4. g3 Be7 5. Bg2 O-O 6. O-O Nbd7 7. Qc2 c6 8. Rd1 b6 9. a4,
E09,"Catalan Opening: Closed Variation, Rabinovich Variation",catalan-opening-closed-variation-rabinovich-variation,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Qc2 e6 5. Nbd2 Be7 6. g3 Nbd7 7. Bg2 O-O 8. O-O b5,
E09,"Catalan Opening: Closed Variation, Traditional Variation",catalan-opening-closed-variation-traditional-variation,1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. g3 Be7 5. Bg2 O-O 6. O-O Nbd7 7. Qc2 c6 8. Nbd2 b6,
E09,"Catalan Opening: Closed, Main Line",catalan-opening-closed-main-line,1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. g3 Be7 5. Bg2 O-O 6. O-O Nbd7 7. Qc2 c6 8. Nbd2,
E09,"Catalan Opening: Closed, Main Line",catalan-opening-closed-main-line,1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. g3 Be7 5. Bg2 O-O 6. O-O c6 7. Qc2 b6 8. Nbd2 Bb7 9. e4 Nbd7,
E09,"Catalan Opening: Closed, Main Line",catalan-opening-closed-main-line,1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. g3 Be7 5. Bg2 O-O 6. O-O Nbd7 7. Qc2 c6 8. Bf4 b6 9. Nbd2 Bb7 10. e4 dxe4 11. Nxe4 Nxe4 12. Qxe4,
E09,"Catalan Opening: Closed, Sokolsky Variation",catalan-opening-closed-sokolsky-variation,1. d4 Nf6 2. c4 e6 3. g3 d5 4. Bg2 Be7 5. Nf3 O-O 6. O-O Nbd7 7. Qc2 c6 8. Nbd2 b6 9. b3 a5 10. Bb2 Ba6,
E10,Blumenfeld Countergambit,blumenfeld-countergambit,1. d4 Nf6 2. c4 e6 3. Nf3 c5 4. d5 b5,
E10,Blumenfeld Countergambit Accepted,blumenfeld-countergambit-accepted,1. d4 Nf6 2. c4 e6 3. Nf3 c5 4. d5 b5 5. dxe6 fxe6 6. cxb5 d5,
E10,Blumenfeld Countergambit: Duz-Khotimirsky Variation,blumenfeld-countergambit-duz-khotimirsky-variation,1. d4 Nf6 2. c4 e6 3. Nf3 c5 4. d5 b5 5. Bg5,
E10,Blumenfeld Countergambit: Spielmann Variation,blumenfeld-countergambit-spielmann-variation,1. d4 Nf6 2. c4 e6 3. Nf3 c5 4. d5 b5 5. Bg5 exd5 6. cxd5 h6,
E10,Indian Defense: Anti-Nimzo-Indian,indian-defense-anti-nimzo-indian,1. d4 Nf6 2. c4 e6 3. Nf3,
E10,Indian Defense: Dzindzi-Indian Defense,indian-defense-dzindzi-indian-defense,1. d4 Nf6 2. c4 e6 3. Nf3 a6,
E10,Indian Defense: Döry Indian,indian-defense-dory-indian,1. d4 Nf6 2. c4 e6 3. Nf3 Ne4,
E11,Bogo-Indian Defense,bogo-indian-defense,1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+,
E11,Bogo-Indian Defense: Exchange Variation,bogo-indian-defense-exchange-variation,1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Bd2 Bxd2+,
E11,Bogo-Indian Defense: Grünfeld Variation,bogo-indian-defense-grunfeld-variation,1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Nbd2,
E11,Bogo-Indian Defense: Haiti Variation,bogo-indian-defense-haiti-variation,1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Bd2 Nc6,
E11,Bogo-Indian Defense: Monticelli Trap,bogo-indian-defense-monticelli-trap,1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. g3 Bb7 5. Bg2 Bb4+ 6. Bd2 Bxd2+ 7. Qxd2 O-O 8. Nc3 Ne4 9. Qc2 Nxc3 10. Ng5,
E11,Bogo-Indian Defense: New England Variation,bogo-indian-defense-new-england-variation,1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Nfd2,
E11,Bogo-Indian Defense: Nimzowitsch Variation,bogo-indian-defense-nimzowitsch-variation,1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Bd2 Qe7,
E11,Bogo-Indian Defense: Retreat Variation,bogo-indian-defense-retreat-variation,1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Bd2 Be7,
E11,Bogo-Indian Defense: Retreat Variation,bogo-indian-defense-retreat-variation,1. d4 Nf6 2. c4 e6 3. g3 Bb4+ 4. Bd2 Be7 5. Bg2 d5 6. Nf3,
E11,Bogo-Indian Defense: Retreat Variation,bogo-indian-defense-retreat-variation,1. d4 Nf6 2. c4 e6 3. g3 Bb4+ 4. Bd2 Be7 5. Bg2 d5 6. Nf3 O-O,
E11,Bogo-Indian Defense: Retreat Variation,bogo-indian-defense-retreat-variation,1. d4 Nf6 2. c4 e6 3. g3 Bb4+ 4. Bd2 Be7 5. Bg2 d5 6. Nf3 O-O 7. O-O,
E11,Bogo-Indian Defense: Retreat Variation,bogo-indian-defense-retreat-variation,1. d4 Nf6 2. c4 e6 3. g3 Bb4+ 4. Bd2 Be7 5. Bg2 d5 6. Nf3 O-O 7. Qc2 c6 8. O-O,
E11,Bogo-Indian Defense: Retreat Variation,bogo-indian-defense-retreat-variation,1. d4 Nf6 2. c4 e6 3. g3 Bb4+ 4. Bd2 Be7 5. Bg2 d5 6. Nf3 Nbd7 7. O-O O-O 8. Qc2 c6,
E11,Bogo-Indian Defense: Retreat Variation,bogo-indian-defense-retreat-variation,1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. g3 Bb4+ 5. Bd2 Be7 6. Bg2 O-O 7. O-O c6 8. Qc2 Nbd7 9. Bf4 b6 10. Nbd2,
E11,Bogo-Indian Defense: Retreat Variation,bogo-indian-defense-retreat-variation,1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. g3 Bb4+ 5. Bd2 Be7 6. Bg2 O-O 7. O-O c6 8. Qc2 Nbd7 9. Bf4 b6 10. Nbd2 Ba6,
E11,Bogo-Indian Defense: Vitolins Variation,bogo-indian-defense-vitolins-variation,1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Bd2 c5,
E11,Bogo-Indian Defense: Wade-Smyslov Variation,bogo-indian-defense-wade-smyslov-variation,1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Bd2 a5,
E12,"Nimzo-Indian Defense: Three Knights Variation, Duchamp Variation",nimzo-indian-defense-three-knights-variation-duchamp-variation,1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. Nc3 Bb4,
E12,"Nimzo-Indian Defense: Three Knights Variation, Duchamp Variation, Modern Line",nimzo-indian-defense-three-knights-variation-duchamp-variation-modern-line,1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. Nc3 Bb4 5. Bg5 Bb7 6. Nd2,
E12,Queen's Indian Defense,queens-indian-defense,1. d4 Nf6 2. c4 e6 3. Nf3 b6,
E12,Queen's Indian Defense: Kasparov Variation,queens-indian-defense-kasparov-variation,1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. Nc3,
E12,"Queen's Indian Defense: Kasparov Variation, Botvinnik Attack",queens-indian-defense-kasparov-variation-botvinnik-attack,1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. Nc3 Bb7 5. Bg5 h6 6. Bh4 g5 7. Bg3 Nh5,
E12,Queen's Indian Defense: Kasparov-Petrosian Variation,queens-indian-defense-kasparov-petrosian-variation,1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. a3 Bb7 5. Nc3,
E12,"Queen's Indian Defense: Kasparov-Petrosian Variation, Andersson Variation",queens-indian-defense-kasparov-petrosian-variation-andersson-variation,1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. a3 Bb7 5. Nc3 Ne4,
